[DEBUG] 2025-05-04 22:55:41.990 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2025-05-04 22:55:41.993 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2025-05-04 22:55:41.995 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2025-05-04 22:55:42.006 [main] Version - HHH000412: Hibernate ORM core version 5.6.15.Final
[DEBUG] 2025-05-04 22:55:42.007 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2025-05-04 22:55:42.119 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2025-05-04 22:55:42.120 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2025-05-04 22:55:42.123 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2025-05-04 22:55:42.234 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2025-05-04 22:55:42.242 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2025-05-04 22:55:42.243 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2025-05-04 22:55:43.751 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.751 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.User#5]
[DEBUG] 2025-05-04 22:55:43.752 [main] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [roomley.entities.User.task#5]
[DEBUG] 2025-05-04 22:55:43.752 [main] SQL - select task0_.Users_user_id as users_us6_0_0_, task0_.task_id as task_id1_0_0_, task0_.task_id as task_id1_0_1_, task0_.task_description as task_des2_0_1_, task0_.task_name as task_nam3_0_1_, task0_.status as status4_0_1_, task0_.task_type as task_typ5_0_1_, task0_.Users_user_id as users_us6_0_1_ from tasks task0_ where task0_.Users_user_id=?
[DEBUG] 2025-05-04 22:55:43.797 [main] ResultSetProcessorImpl - Preparing collection initializer : [roomley.entities.User.task#5]
[DEBUG] 2025-05-04 22:55:43.798 [main] CollectionReferenceInitializerImpl - Found row of collection: [roomley.entities.User.task#5]
[DEBUG] 2025-05-04 22:55:43.799 [main] CollectionLoadContext - 1 collections were found in result set for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:55:43.799 [main] CollectionLoadContext - Collection fully initialized: [roomley.entities.User.task#5]
[DEBUG] 2025-05-04 22:55:43.799 [main] CollectionLoadContext - 1 collections initialized for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:55:43.799 [main] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2025-05-04 22:55:43.799 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:43.856 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : roomley.entities.Task#5
[DEBUG] 2025-05-04 22:55:43.856 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:43.859 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2025-05-04 22:55:43.859 [main] TransactionImpl - begin
[DEBUG] 2025-05-04 22:55:43.988 [main] TransactionImpl - committing
[DEBUG] 2025-05-04 22:55:43.989 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2025-05-04 22:55:43.989 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2025-05-04 22:55:43.992 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 1 deletions to 1 objects
[DEBUG] 2025-05-04 22:55:43.992 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[DEBUG] 2025-05-04 22:55:43.993 [main] EntityPrinter - Listing entities:
[DEBUG] 2025-05-04 22:55:43.993 [main] EntityPrinter - roomley.entities.Task{taskType=0, taskDescription=take out trash, taskName=Trashe, user=roomley.entities.User#5, taskId=5, taskStatus=false}
[DEBUG] 2025-05-04 22:55:43.998 [main] SQL - delete from tasks where task_id=?
[DEBUG] 2025-05-04 22:55:44.138 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:44.197 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:44.197 [main] JdbcCoordinatorImpl - HHH000420: Closing un-released batch
[DEBUG] 2025-05-04 22:55:44.197 [main] SQL - select task0_.task_id as task_id1_0_0_, task0_.task_description as task_des2_0_0_, task0_.task_name as task_nam3_0_0_, task0_.status as status4_0_0_, task0_.task_type as task_typ5_0_0_, task0_.Users_user_id as users_us6_0_0_, user1_.user_id as user_id1_1_1_, user1_.Households_household_id as househol2_1_1_, user1_.password as password3_1_1_, user1_.birthdate as birthdat4_1_1_, user1_.email as email5_1_1_, user1_.first_name as first_na6_1_1_, user1_.household as househol7_1_1_, user1_.last_name as last_nam8_1_1_, user1_.user_level as user_lev9_1_1_, user1_.user_type as user_ty10_1_1_, user1_.username as usernam11_1_1_ from tasks task0_ left outer join users user1_ on task0_.Users_user_id=user1_.user_id where task0_.task_id=?
[DEBUG] 2025-05-04 22:55:44.304 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : roomley.entities.Task#5
[DEBUG] 2025-05-04 22:55:44.305 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:44.372 [main] SQL - select user0_.user_id as user_id1_1_0_, user0_.Households_household_id as househol2_1_0_, user0_.password as password3_1_0_, user0_.birthdate as birthdat4_1_0_, user0_.email as email5_1_0_, user0_.first_name as first_na6_1_0_, user0_.household as househol7_1_0_, user0_.last_name as last_nam8_1_0_, user0_.user_level as user_lev9_1_0_, user0_.user_type as user_ty10_1_0_, user0_.username as usernam11_1_0_, task1_.Users_user_id as users_us6_0_1_, task1_.task_id as task_id1_0_1_, task1_.task_id as task_id1_0_2_, task1_.task_description as task_des2_0_2_, task1_.task_name as task_nam3_0_2_, task1_.status as status4_0_2_, task1_.task_type as task_typ5_0_2_, task1_.Users_user_id as users_us6_0_2_ from users user0_ left outer join tasks task1_ on user0_.user_id=task1_.Users_user_id where user0_.user_id=?
[DEBUG] 2025-05-04 22:55:44.488 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2025-05-04 22:55:44.489 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [roomley.entities.User.task#5]
[DEBUG] 2025-05-04 22:55:44.489 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.User#5]
[DEBUG] 2025-05-04 22:55:44.489 [main] TwoPhaseLoad - Processing attribute `householdId` : value = 1
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Attribute (`householdId`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Processing attribute `password` : value = password
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Processing attribute `task` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Attribute (`task`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Processing attribute `userBirthDate` : value = 2001-01-01
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Attribute (`userBirthDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Processing attribute `userEmail` : value = ggreen@green.com
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Attribute (`userEmail`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Processing attribute `userFirstName` : value = garry
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Attribute (`userFirstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Processing attribute `userHousehold` : value = Green House
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Attribute (`userHousehold`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Processing attribute `userLastName` : value = green
[DEBUG] 2025-05-04 22:55:44.490 [main] TwoPhaseLoad - Attribute (`userLastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:44.491 [main] TwoPhaseLoad - Processing attribute `userLevel` : value = 0
[DEBUG] 2025-05-04 22:55:44.491 [main] TwoPhaseLoad - Attribute (`userLevel`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:44.491 [main] TwoPhaseLoad - Processing attribute `userType` : value = user
[DEBUG] 2025-05-04 22:55:44.491 [main] TwoPhaseLoad - Attribute (`userType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:44.491 [main] TwoPhaseLoad - Processing attribute `username` : value = garry
[DEBUG] 2025-05-04 22:55:44.491 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:44.492 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.User#5]
[DEBUG] 2025-05-04 22:55:44.492 [main] CollectionLoadContext - 1 collections were found in result set for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:55:44.492 [main] CollectionLoadContext - Collection fully initialized: [roomley.entities.User.task#5]
[DEBUG] 2025-05-04 22:55:44.492 [main] CollectionLoadContext - 1 collections initialized for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:55:44.492 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : roomley.entities.User#5
[DEBUG] 2025-05-04 22:55:44.492 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:50.637 [main] SQL - select user0_.user_id as user_id1_1_0_, user0_.Households_household_id as househol2_1_0_, user0_.password as password3_1_0_, user0_.birthdate as birthdat4_1_0_, user0_.email as email5_1_0_, user0_.first_name as first_na6_1_0_, user0_.household as househol7_1_0_, user0_.last_name as last_nam8_1_0_, user0_.user_level as user_lev9_1_0_, user0_.user_type as user_ty10_1_0_, user0_.username as usernam11_1_0_, task1_.Users_user_id as users_us6_0_1_, task1_.task_id as task_id1_0_1_, task1_.task_id as task_id1_0_2_, task1_.task_description as task_des2_0_2_, task1_.task_name as task_nam3_0_2_, task1_.status as status4_0_2_, task1_.task_type as task_typ5_0_2_, task1_.Users_user_id as users_us6_0_2_ from users user0_ left outer join tasks task1_ on user0_.user_id=task1_.Users_user_id where user0_.user_id=?
[DEBUG] 2025-05-04 22:55:50.747 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2025-05-04 22:55:50.747 [main] CollectionReferenceInitializerImpl - Found row of collection: [roomley.entities.User.task#5]
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.User#5]
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `householdId` : value = 1
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`householdId`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `password` : value = password
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `task` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`task`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `userBirthDate` : value = 2001-01-01
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`userBirthDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `userEmail` : value = ggreen@green.com
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`userEmail`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `userFirstName` : value = garry
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`userFirstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `userHousehold` : value = Green House
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`userHousehold`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `userLastName` : value = green
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`userLastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `userLevel` : value = 0
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`userLevel`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `userType` : value = user
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`userType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `username` : value = garry
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.User#5]
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.Task#5]
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `taskDescription` : value = take out trash
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`taskDescription`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `taskName` : value = Trashe
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`taskName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `taskStatus` : value = false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`taskStatus`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `taskType` : value = 0
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`taskType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Processing attribute `user` : value = 5
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:50.748 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.Task#5]
[DEBUG] 2025-05-04 22:55:50.748 [main] CollectionLoadContext - 1 collections were found in result set for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:55:50.748 [main] CollectionLoadContext - Collection fully initialized: [roomley.entities.User.task#5]
[DEBUG] 2025-05-04 22:55:50.748 [main] CollectionLoadContext - 1 collections initialized for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:55:50.748 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : roomley.entities.User#5
[DEBUG] 2025-05-04 22:55:50.749 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:50.806 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2025-05-04 22:55:50.806 [main] TransactionImpl - begin
[DEBUG] 2025-05-04 22:55:50.922 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2025-05-04 22:55:50.922 [main] SQL - insert into tasks (task_description, task_name, status, task_type, Users_user_id) values (?, ?, ?, ?, ?)
[DEBUG] 2025-05-04 22:55:50.988 [main] IdentifierGeneratorHelper - Natively generated identity: 6
[DEBUG] 2025-05-04 22:55:50.988 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2025-05-04 22:55:50.989 [main] TransactionImpl - committing
[DEBUG] 2025-05-04 22:55:50.990 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2025-05-04 22:55:50.990 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2025-05-04 22:55:50.990 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[DEBUG] 2025-05-04 22:55:50.990 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[DEBUG] 2025-05-04 22:55:50.990 [main] EntityPrinter - Listing entities:
[DEBUG] 2025-05-04 22:55:50.990 [main] EntityPrinter - roomley.entities.Task{taskType=0, taskDescription=This is a test, taskName=test2, user=roomley.entities.User#5, taskId=6, taskStatus=true}
[DEBUG] 2025-05-04 22:55:51.056 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:51.117 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:57.217 [main] SQL - select task0_.task_id as task_id1_0_0_, task0_.task_description as task_des2_0_0_, task0_.task_name as task_nam3_0_0_, task0_.status as status4_0_0_, task0_.task_type as task_typ5_0_0_, task0_.Users_user_id as users_us6_0_0_, user1_.user_id as user_id1_1_1_, user1_.Households_household_id as househol2_1_1_, user1_.password as password3_1_1_, user1_.birthdate as birthdat4_1_1_, user1_.email as email5_1_1_, user1_.first_name as first_na6_1_1_, user1_.household as househol7_1_1_, user1_.last_name as last_nam8_1_1_, user1_.user_level as user_lev9_1_1_, user1_.user_type as user_ty10_1_1_, user1_.username as usernam11_1_1_ from tasks task0_ left outer join users user1_ on task0_.Users_user_id=user1_.user_id where task0_.task_id=?
[DEBUG] 2025-05-04 22:55:57.330 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2025-05-04 22:55:57.332 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.Task#4]
[DEBUG] 2025-05-04 22:55:57.332 [main] TwoPhaseLoad - Processing attribute `taskDescription` : value = do dishes
[DEBUG] 2025-05-04 22:55:57.332 [main] TwoPhaseLoad - Attribute (`taskDescription`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.332 [main] TwoPhaseLoad - Processing attribute `taskName` : value = Dishes
[DEBUG] 2025-05-04 22:55:57.332 [main] TwoPhaseLoad - Attribute (`taskName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.332 [main] TwoPhaseLoad - Processing attribute `taskStatus` : value = false
[DEBUG] 2025-05-04 22:55:57.332 [main] TwoPhaseLoad - Attribute (`taskStatus`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.332 [main] TwoPhaseLoad - Processing attribute `taskType` : value = 0
[DEBUG] 2025-05-04 22:55:57.332 [main] TwoPhaseLoad - Attribute (`taskType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.332 [main] TwoPhaseLoad - Processing attribute `user` : value = 4
[DEBUG] 2025-05-04 22:55:57.333 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.333 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.Task#4]
[DEBUG] 2025-05-04 22:55:57.333 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.User#4]
[DEBUG] 2025-05-04 22:55:57.333 [main] TwoPhaseLoad - Processing attribute `householdId` : value = 1
[DEBUG] 2025-05-04 22:55:57.333 [main] TwoPhaseLoad - Attribute (`householdId`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.333 [main] TwoPhaseLoad - Processing attribute `password` : value = password
[DEBUG] 2025-05-04 22:55:57.333 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.333 [main] TwoPhaseLoad - Processing attribute `task` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-04 22:55:57.333 [main] TwoPhaseLoad - Attribute (`task`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.333 [main] TwoPhaseLoad - Processing attribute `userBirthDate` : value = 1999-01-01
[DEBUG] 2025-05-04 22:55:57.333 [main] TwoPhaseLoad - Attribute (`userBirthDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Processing attribute `userEmail` : value = lgreen@green.com
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Attribute (`userEmail`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Processing attribute `userFirstName` : value = larry
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Attribute (`userFirstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Processing attribute `userHousehold` : value = Green House
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Attribute (`userHousehold`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Processing attribute `userLastName` : value = green
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Attribute (`userLastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Processing attribute `userLevel` : value = 0
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Attribute (`userLevel`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Processing attribute `userType` : value = user
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Attribute (`userType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Processing attribute `username` : value = larry
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.334 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.User#4]
[DEBUG] 2025-05-04 22:55:57.334 [main] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [roomley.entities.User.task#4]
[DEBUG] 2025-05-04 22:55:57.334 [main] SQL - select task0_.Users_user_id as users_us6_0_0_, task0_.task_id as task_id1_0_0_, task0_.task_id as task_id1_0_1_, task0_.task_description as task_des2_0_1_, task0_.task_name as task_nam3_0_1_, task0_.status as status4_0_1_, task0_.task_type as task_typ5_0_1_, task0_.Users_user_id as users_us6_0_1_ from tasks task0_ where task0_.Users_user_id=?
[DEBUG] 2025-05-04 22:55:57.380 [main] ResultSetProcessorImpl - Preparing collection initializer : [roomley.entities.User.task#4]
[DEBUG] 2025-05-04 22:55:57.381 [main] CollectionReferenceInitializerImpl - Found row of collection: [roomley.entities.User.task#4]
[DEBUG] 2025-05-04 22:55:57.381 [main] CollectionLoadContext - 1 collections were found in result set for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:55:57.381 [main] CollectionLoadContext - Collection fully initialized: [roomley.entities.User.task#4]
[DEBUG] 2025-05-04 22:55:57.381 [main] CollectionLoadContext - 1 collections initialized for role: roomley.entities.User.task
[DEBUG] 2025-05-04 22:55:57.381 [main] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2025-05-04 22:55:57.381 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:57.457 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : roomley.entities.Task#4
[DEBUG] 2025-05-04 22:55:57.457 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-04 22:55:57.458 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2025-05-04 22:55:57.458 [main] TransactionImpl - begin
[DEBUG] 2025-05-04 22:55:57.581 [main] EntityCopyObserverFactoryInitiator - Configured EntityCopyObserver strategy: disallow
[DEBUG] 2025-05-04 22:55:57.594 [main] Loader - Static select for action ACTION_MERGE on entity roomley.entities.Task: select task0_.task_id as task_id1_0_0_, task0_.task_description as task_des2_0_0_, task0_.task_name as task_nam3_0_0_, task0_.status as status4_0_0_, task0_.task_type as task_typ5_0_0_, task0_.Users_user_id as users_us6_0_0_ from tasks task0_ where task0_.task_id=?
[DEBUG] 2025-05-04 22:55:57.594 [main] Loader - Loading entity: [roomley.entities.Task#4]
[DEBUG] 2025-05-04 22:55:57.594 [main] SQL - select task0_.task_id as task_id1_0_0_, task0_.task_description as task_des2_0_0_, task0_.task_name as task_nam3_0_0_, task0_.status as status4_0_0_, task0_.task_type as task_typ5_0_0_, task0_.Users_user_id as users_us6_0_0_ from tasks task0_ where task0_.task_id=?
[DEBUG] 2025-05-04 22:55:57.650 [main] Loader - Result set row: 0
[DEBUG] 2025-05-04 22:55:57.650 [main] Loader - Result row: EntityKey[roomley.entities.Task#4]
[DEBUG] 2025-05-04 22:55:57.651 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.Task#4]
[DEBUG] 2025-05-04 22:55:57.652 [main] TwoPhaseLoad - Processing attribute `taskDescription` : value = do dishes
[DEBUG] 2025-05-04 22:55:57.652 [main] TwoPhaseLoad - Attribute (`taskDescription`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.652 [main] TwoPhaseLoad - Processing attribute `taskName` : value = Dishes
[DEBUG] 2025-05-04 22:55:57.652 [main] TwoPhaseLoad - Attribute (`taskName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.652 [main] TwoPhaseLoad - Processing attribute `taskStatus` : value = false
[DEBUG] 2025-05-04 22:55:57.652 [main] TwoPhaseLoad - Attribute (`taskStatus`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.652 [main] TwoPhaseLoad - Processing attribute `taskType` : value = 0
[DEBUG] 2025-05-04 22:55:57.652 [main] TwoPhaseLoad - Attribute (`taskType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:57.652 [main] TwoPhaseLoad - Processing attribute `user` : value = 4
[DEBUG] 2025-05-04 22:55:57.652 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
